transcript_id,transcript_position,score
ENST00000013807,340,0.88701487
ENST00000013807,366,0.7705888
ENST00000013807,470,0.87287784
ENST00000013807,643,0.6776973
ENST00000013807,679,0.29066464
ENST00000013807,822,0.5876927
ENST00000013807,845,0.87386614
ENST00000013807,853,0.20917085
ENST00000013807,880,0.32773554
ENST00000013807,897,0.9931189
ENST00000013807,909,0.71783596
ENST00000013807,937,0.5781422
ENST00000013807,945,0.9079482
ENST00000013807,954,0.974952
ENST00000013807,974,0.824905
ENST00000013807,1054,0.56166726
ENST00000013807,1091,0.85021627
ENST00000013807,1103,0.9974516
ENST00000013807,1130,0.9080857
ENST00000013807,1137,0.9839589
ENST00000013807,1142,0.67425734
ENST00000013807,1195,0.5112004
ENST00000013807,1219,0.26317307
ENST00000037869,149,0.5352294
ENST00000037869,203,0.7461938
ENST00000037869,308,0.34367448
ENST00000037869,401,0.98265785
ENST00000037869,412,0.8306428
ENST00000037869,428,0.98287314
ENST00000037869,454,0.17714585
ENST00000037869,639,0.98196596
ENST00000037869,784,0.091856934
ENST00000037869,811,0.9809325
ENST00000037869,835,0.9093209
ENST00000037869,944,0.92191136
ENST00000037869,965,0.44031546
ENST00000037869,1056,0.9954823
ENST00000037869,1068,0.50299746
ENST00000037869,1084,0.038362317
ENST00000037869,1180,0.99056983
ENST00000037869,1191,0.98102117
ENST00000037869,1206,0.7683152
ENST00000037869,1262,0.7191225
ENST00000037869,1270,0.20269673
ENST00000037869,1275,0.3264269
ENST00000037869,1289,0.44835177
ENST00000037869,1350,0.81507313
ENST00000037869,1416,0.8756948
ENST00000037869,1432,0.5930482
ENST00000037869,1485,0.4224637
ENST00000037869,1501,0.9355954
ENST00000037869,1505,0.24624957
ENST00000037869,1565,0.26153338
ENST00000037869,1587,0.059467625
ENST00000037869,1774,0.8541546
ENST00000014914,1593,0.61701596
ENST00000014914,1614,0.6338745
ENST00000014914,1744,0.7478571
ENST00000014914,1779,0.118326835
ENST00000014914,1823,0.056085262
ENST00000014914,1830,0.50973046
ENST00000014914,1872,0.65179116
ENST00000014914,1935,0.997349
ENST00000014914,1963,0.03235979
ENST00000014914,1983,0.8797696
ENST00000014914,2056,0.89200354
ENST00000014914,2066,0.99356776
ENST00000014914,2077,0.9924885
ENST00000014914,2143,0.9560482
ENST00000014914,2238,0.408736
ENST00000014914,2267,0.99084914
ENST00000014914,2385,0.14668044
ENST00000014914,2443,0.9880294
ENST00000014914,2505,0.3791708
ENST00000014914,2545,0.04790766
ENST00000014914,2775,0.97410995
ENST00000014914,2833,0.5230735
ENST00000014914,7139,0.22881094
ENST00000044462,97,0.89809597
ENST00000044462,129,0.47542852
ENST00000044462,148,0.62601596
ENST00000044462,166,0.030524567
ENST00000044462,174,0.8026149
ENST00000044462,236,0.92688054
ENST00000044462,350,0.4240596
ENST00000044462,361,0.8101829
ENST00000044462,387,0.6685812
ENST00000044462,408,0.94960207
ENST00000044462,416,0.841683
ENST00000044462,503,0.34013796
ENST00000044462,601,0.7660437
ENST00000044462,677,0.6589224
ENST00000044462,682,0.38063115
ENST00000044462,702,0.9582794
ENST00000044462,747,0.87967527
ENST00000044462,764,0.034577288
ENST00000044462,798,0.330432
ENST00000044462,816,0.5478094
ENST00000044462,836,0.38477656
ENST00000044462,866,0.05502419
ENST00000044462,914,0.3267797
ENST00000044462,1024,0.32991996
ENST00000044462,1046,0.1612578
ENST00000053867,253,0.18162765
ENST00000053867,262,0.9993499
ENST00000053867,286,0.36013818
ENST00000053867,353,0.9886875
ENST00000053867,395,0.9903606
ENST00000053867,493,0.80271006
ENST00000053867,608,0.017025571
ENST00000053867,659,0.9275868
ENST00000053867,734,0.49849346
ENST00000053867,841,0.97617495
ENST00000053867,845,0.39959177
ENST00000053867,1004,0.9942655
ENST00000053867,1016,0.6730729
ENST00000053867,1061,0.9963193
ENST00000053867,1109,0.99924445
ENST00000053867,1205,0.5388778
ENST00000053867,1241,0.9633535
ENST00000053867,1263,0.9662973
ENST00000053867,1322,0.88374895
ENST00000053867,1451,0.97080964
ENST00000053867,1530,0.6556692
ENST00000053867,1577,0.87671626
ENST00000053867,1589,0.6923995
ENST00000053867,1618,0.9257818
ENST00000053867,1827,0.95869225
ENST00000053867,1844,0.015216583
ENST00000053867,1849,0.97901994
ENST00000053867,1862,0.9961951
ENST00000053867,2012,0.9856829
ENST00000053867,2025,0.99749583
ENST00000053867,2041,0.9610603
ENST00000053867,2053,0.850466
ENST00000053867,2070,0.97622937
ENST00000053867,2121,0.25651842
ENST00000053867,2137,0.98212355
ENST00000053867,2258,0.9578937
ENST00000053468,28,0.453695
ENST00000053468,86,0.03710689
ENST00000053468,161,0.25351253
ENST00000053468,190,0.98010075
ENST00000053468,195,0.9838306
ENST00000053468,205,0.17291838
ENST00000053468,219,0.98232126
ENST00000053468,224,0.9928636
ENST00000053468,281,0.84444106
ENST00000053468,318,0.772574
ENST00000053468,345,0.8422023
ENST00000053468,427,0.7131184
ENST00000053468,453,0.24209511
ENST00000053468,460,0.44600675
ENST00000053468,503,0.95103955
ENST00000053468,532,0.75463605
ENST00000053468,538,0.5925624
ENST00000053468,549,0.8925247
ENST00000053468,561,0.40221757
ENST00000053468,586,0.9567439
ENST00000053468,726,0.801431
ENST00000053468,776,0.5831878
ENST00000053468,790,0.7225247
ENST00000053468,841,0.97745353
ENST00000053468,851,0.97861207
ENST00000053468,860,0.67962134
ENST00000053468,1097,0.24987745
ENST00000053468,1137,0.99708
ENST00000053468,1163,0.9529884
ENST00000053468,1184,0.8312264
ENST00000053468,1204,0.55184597
ENST00000053468,1317,0.99403596
ENST00000053468,1472,0.46658927
ENST00000053468,1485,0.05636918
ENST00000053468,1495,0.68414533
ENST00000053468,1530,0.8235156
ENST00000053468,1592,0.8038901
ENST00000053468,1835,0.09872553
ENST00000053468,1851,0.4014186
ENST00000053468,1953,0.98211575
ENST00000053468,1977,0.51424384
ENST00000053468,2003,0.9384444
ENST00000053468,2052,0.9980969
ENST00000054666,75,0.4575114
ENST00000054666,156,0.88922715
ENST00000054666,166,0.8797792
ENST00000054666,194,0.9969875
ENST00000054666,215,0.9932272
ENST00000054666,233,0.9238979
ENST00000054666,421,0.8764758
ENST00000054666,430,0.62647885
ENST00000054666,437,0.98412216
ENST00000054666,452,0.9852225
ENST00000054666,463,0.96083915
ENST00000054666,470,0.9970764
ENST00000054666,477,0.85407794
ENST00000054666,759,0.33416194
ENST00000054666,771,0.67484903
ENST00000054666,815,0.9739696
ENST00000054666,828,0.781878
ENST00000054666,844,0.19489382
ENST00000054666,893,0.78253704
ENST00000054666,920,0.935647
ENST00000054666,1040,0.079350196
ENST00000054666,1065,0.9028769
ENST00000054666,1077,0.8945095
ENST00000054666,1139,0.57327884
ENST00000054666,1169,0.57864016
ENST00000054666,1214,0.9453348
ENST00000054666,1260,0.9696331
ENST00000054666,1321,0.7986641
ENST00000054666,1327,0.9918058
ENST00000054666,1378,0.19710447
ENST00000054666,1433,0.82975656
ENST00000054666,1444,0.93580675
ENST00000054666,1478,0.9919824
ENST00000054666,1484,0.6006727
ENST00000054666,1609,0.83776
ENST00000054666,1670,0.93190056
ENST00000054666,1687,0.39316878
ENST00000054666,1707,0.9608771
ENST00000054666,1759,0.6517789
ENST00000054666,1787,0.09547381
ENST00000054666,1793,0.89443433
ENST00000054666,1835,0.41828156
ENST00000054666,1858,0.9685733
ENST00000054666,1892,0.72053003
ENST00000054666,1927,0.21738622
ENST00000054666,2008,0.33472747
ENST00000054666,2049,0.7006726
ENST00000054666,2057,0.664844
ENST00000054666,2091,0.9904998
ENST00000054666,2100,0.6186006
ENST00000054666,2120,0.15299237
ENST00000054666,2161,0.8650302
ENST00000158771,380,0.87160933
ENST00000158771,462,0.10033041
ENST00000158771,480,0.9296406
