transcript_id,transcript_position,score
tx_id_1,1260,0.88179904
tx_id_1,1270,0.5267584
tx_id_1,1280,0.7188629
tx_id_1,1290,0.14238414
tx_id_1,1300,0.8204717
tx_id_1,1310,0.02060141
tx_id_1,1320,0.8833457
tx_id_1,1330,0.9751305
tx_id_1,1340,0.9057539
tx_id_1,1350,0.9579487
tx_id_1,1360,0.6854797
tx_id_1,1370,0.82194954
tx_id_1,1380,0.8665584
tx_id_1,1390,0.93366724
tx_id_1,1400,0.6234127
tx_id_1,1410,0.9549256
tx_id_1,1420,0.9163365
tx_id_1,1430,0.32995462
tx_id_1,1440,0.8619497
tx_id_1,1450,0.5551103
tx_id_1,1460,0.78108984
tx_id_1,1470,0.18835382
tx_id_1,1480,0.9246171
tx_id_1,1490,0.9426849
tx_id_1,1500,0.071387604
tx_id_1,1510,0.72838414
tx_id_1,1520,0.18434878
tx_id_1,1530,0.115551166
tx_id_1,1540,0.10813638
tx_id_1,1550,0.827937
tx_id_1,1560,0.10956376
tx_id_1,1570,0.15369081
tx_id_1,1580,0.97751564
tx_id_1,1590,0.8423497
tx_id_1,1600,0.94492793
tx_id_1,1610,0.91628546
tx_id_1,1620,0.8060794
tx_id_1,1630,0.41235557
tx_id_1,1640,0.9518233
tx_id_1,1650,0.8556233
tx_id_1,1660,0.31880522
tx_id_1,1670,0.9765658
tx_id_1,1680,0.68394375
tx_id_1,1690,0.8773816
tx_id_1,1700,0.19878438
tx_id_1,1710,0.7338824
tx_id_1,1720,0.9854638
tx_id_1,1730,0.35358715
tx_id_1,1740,0.8906276
tx_id_1,1750,0.99703765
tx_id_1,1760,0.9912599
tx_id_1,1770,0.96019113
tx_id_1,1780,0.49087805
tx_id_1,1790,0.84659797
tx_id_1,1800,0.7879268
tx_id_1,1810,0.8052407
tx_id_1,1820,0.22264892
tx_id_1,1830,0.9973162
tx_id_1,1840,0.9537077
tx_id_1,1850,0.6333382
tx_id_1,1860,0.16789491
tx_id_1,1870,0.74763954
tx_id_1,1880,0.68093127
tx_id_2,0,0.9786849
tx_id_2,10,0.41856062
tx_id_2,20,0.80321026
tx_id_2,30,0.7713669
tx_id_2,40,0.2563863
tx_id_2,50,0.1347303
tx_id_2,60,0.9977564
tx_id_2,70,0.8300357
tx_id_2,80,0.6818196
tx_id_2,90,0.64564925
tx_id_2,100,0.4006674
tx_id_2,110,0.913804
tx_id_2,120,0.9850193
tx_id_2,130,0.8612605
tx_id_2,140,0.99605995
tx_id_2,150,0.9527556
tx_id_2,160,0.83528966
tx_id_2,170,0.9653764
tx_id_2,180,0.74970245
tx_id_2,190,0.07910275
tx_id_2,200,0.97196984
tx_id_2,210,0.0860056
tx_id_2,220,0.98242724
tx_id_2,230,0.89132875
tx_id_2,240,0.8183395
tx_id_2,250,0.8402186
tx_id_2,260,0.63050187
tx_id_2,270,0.6332686
tx_id_2,280,0.9692003
tx_id_2,290,0.8414401
tx_id_2,300,0.05544088
tx_id_2,310,0.25857818
tx_id_2,320,0.967529
tx_id_2,330,0.02937039
tx_id_2,340,0.84660906
tx_id_2,350,0.99729294
tx_id_2,360,0.9397181
tx_id_2,370,0.9299724
tx_id_2,380,0.4897357
tx_id_2,390,0.32765183
tx_id_2,400,0.8595762
tx_id_2,410,0.8739699
tx_id_2,420,0.8766374
tx_id_2,430,0.5950376
tx_id_2,440,0.025981536
tx_id_2,450,0.9004706
tx_id_2,460,0.99880874
tx_id_2,470,0.55527735
tx_id_2,480,0.9076911
tx_id_2,490,0.78101796
tx_id_2,500,0.054611646
tx_id_2,510,0.8172758
tx_id_2,520,0.7609129
tx_id_2,530,0.9192273
tx_id_2,540,0.12405008
tx_id_2,550,0.74010015
tx_id_2,560,0.8399179
tx_id_2,570,0.43404362
tx_id_2,580,0.5783932
tx_id_2,590,0.5311358
tx_id_2,600,0.22393647
tx_id_2,610,0.013504207
tx_id_2,620,0.76389533
tx_id_2,630,0.99961865
tx_id_2,640,0.77556276
tx_id_2,650,0.13896367
tx_id_2,660,0.82986665
tx_id_2,670,0.82183605
tx_id_2,680,0.95194477
tx_id_2,690,0.028433332
tx_id_2,700,0.28888473
tx_id_2,710,0.5324844
tx_id_2,720,0.4481404
tx_id_2,730,0.97730494
tx_id_2,740,0.060311805
tx_id_2,750,0.32108116
tx_id_2,760,0.9992563
tx_id_2,770,0.021154359
tx_id_2,780,0.35425773
tx_id_2,790,0.01970642
tx_id_2,800,0.60729414
tx_id_2,810,0.1985301
tx_id_2,820,0.078207545
tx_id_2,830,0.9920866
tx_id_2,840,0.24118654
tx_id_2,850,0.9662941
tx_id_2,860,0.99262506
tx_id_2,870,0.9864938
tx_id_2,880,0.61246586
tx_id_2,890,0.6683043
tx_id_2,900,0.8529366
tx_id_2,910,0.9594163
tx_id_2,920,0.11851005
tx_id_2,930,0.562237
tx_id_2,940,0.3149278
tx_id_2,950,0.232839
tx_id_2,960,0.81397015
tx_id_2,970,0.7781391
tx_id_2,980,0.4288164
tx_id_2,990,0.54558724
tx_id_2,1000,0.99877995
tx_id_2,1010,0.9131563
tx_id_2,1020,0.99973434
tx_id_2,1030,0.9157313
tx_id_2,1040,0.95401454
tx_id_2,1050,0.9332142
tx_id_2,1060,0.9708265
tx_id_2,1070,0.3741868
tx_id_2,1080,0.6158656
tx_id_2,1090,0.67980546
tx_id_2,1100,0.81180704
tx_id_2,1110,0.95796144
tx_id_2,1120,0.11747482
tx_id_2,1130,0.99886227
tx_id_2,1140,0.9949728
tx_id_2,1150,0.08267134
tx_id_2,1160,0.20816247
tx_id_2,1170,0.45724747
tx_id_2,1180,0.7626583
tx_id_2,1190,0.8190216
tx_id_2,1200,0.8356168
tx_id_2,1210,0.6695016
tx_id_2,1220,0.99148375
tx_id_2,1230,0.99346715
tx_id_2,1240,0.382525
tx_id_2,1250,0.98947597
tx_id_2,1260,0.55272853
tx_id_2,1270,0.54663
tx_id_2,1280,0.7381561
tx_id_2,1290,0.29578096
tx_id_2,1300,0.67074984
tx_id_2,1310,0.22827193
tx_id_2,1320,0.94859654
tx_id_2,1330,0.9881081
tx_id_2,1340,0.89096147
tx_id_2,1350,0.99746966
tx_id_2,1360,0.93313545
tx_id_2,1370,0.947815
tx_id_2,1380,0.6869029
tx_id_2,1390,0.9546757
tx_id_2,1400,0.3202709
tx_id_2,1410,0.94928
tx_id_2,1420,0.8050138
tx_id_2,1430,0.62246543
tx_id_2,1440,0.49884194
tx_id_2,1450,0.47177994
tx_id_2,1460,0.95227677
tx_id_2,1470,0.85430455
tx_id_2,1480,0.9856501
tx_id_2,1490,0.97767806
tx_id_2,1500,0.33954158
tx_id_2,1510,0.8600498
tx_id_2,1520,0.62873906
tx_id_2,1530,0.09192651
tx_id_2,1540,0.13808402
tx_id_2,1550,0.99059594
tx_id_2,1560,0.10499336
tx_id_2,1570,0.412733
tx_id_2,1580,0.9884282
tx_id_2,1590,0.80910945
tx_id_2,1600,0.90607625
tx_id_2,1610,0.8751696
tx_id_2,1620,0.32425502
tx_id_2,1630,0.76260024
tx_id_2,1640,0.91462815
tx_id_2,1650,0.61428976
tx_id_2,1660,0.10100643
tx_id_2,1670,0.99862397
tx_id_2,1680,0.7017701
tx_id_2,1690,0.82448936
tx_id_2,1700,0.007869321
tx_id_2,1710,0.8431613
tx_id_2,1720,0.6658249
tx_id_2,1730,0.10350194
tx_id_2,1740,0.490969
tx_id_2,1750,0.9946055
tx_id_2,1760,0.9742595
tx_id_2,1770,0.88517606
tx_id_2,1780,0.07871371
tx_id_2,1790,0.94325763
tx_id_2,1800,0.61281204
tx_id_2,1810,0.8002453
tx_id_2,1820,0.96967334
tx_id_2,1830,0.9964212
tx_id_2,1840,0.70034355
tx_id_2,1850,0.983739
tx_id_2,1860,0.21041335
tx_id_2,1870,0.030705705
tx_id_2,1880,0.41448435
tx_id_3,0,0.94230676
tx_id_3,10,0.53943133
tx_id_3,20,0.84348416
tx_id_3,30,0.45883498
tx_id_3,40,0.26703256
tx_id_3,50,0.26202947
tx_id_3,60,0.99829465
tx_id_3,70,0.8199493
tx_id_3,80,0.5963662
tx_id_3,90,0.7818511
tx_id_3,100,0.4869451
tx_id_3,110,0.91452086
tx_id_3,120,0.99260134
tx_id_3,130,0.78561497
tx_id_3,140,0.99457943
tx_id_3,150,0.9001987
tx_id_3,160,0.77729565
tx_id_3,170,0.9880917
tx_id_3,180,0.99630773
tx_id_3,190,0.43281648
tx_id_3,200,0.9698686
tx_id_3,210,0.37345734
tx_id_3,220,0.98838556
tx_id_3,230,0.8709068
tx_id_3,240,0.46314472
tx_id_3,250,0.826911
tx_id_3,260,0.6319544
tx_id_3,270,0.06923445
tx_id_3,280,0.9159745
tx_id_3,290,0.971621
tx_id_3,300,0.045864124
tx_id_3,310,0.42250913
tx_id_3,320,0.42008448
tx_id_3,330,0.03944661
tx_id_3,340,0.9019504
tx_id_3,350,0.9962739
tx_id_3,360,0.9796505
tx_id_3,370,0.9909025
tx_id_3,380,0.26065236
tx_id_3,390,0.6532341
tx_id_3,400,0.4451622
tx_id_3,410,0.7914832
tx_id_3,420,0.9229444
tx_id_3,430,0.6835131
tx_id_3,440,0.56443256
tx_id_3,450,0.9082034
tx_id_3,460,0.99402916
tx_id_3,470,0.4077944
tx_id_3,480,0.8261171
tx_id_3,490,0.81982017
tx_id_3,500,0.74667525
tx_id_3,510,0.42863
tx_id_3,520,0.9063388
tx_id_3,530,0.9599005
tx_id_3,540,0.46047592
tx_id_3,550,0.8299801
tx_id_3,560,0.9765977
tx_id_3,570,0.5817648
tx_id_3,580,0.3829055
tx_id_3,590,0.09496013
tx_id_3,600,0.46128637
tx_id_3,610,0.08358375
tx_id_3,620,0.61284465
tx_id_3,630,0.99740964
tx_id_3,640,0.8339537
tx_id_3,650,0.5154595
tx_id_3,660,0.7332088
tx_id_3,670,0.51671475
tx_id_3,680,0.9804664
tx_id_3,690,0.09286415
tx_id_3,700,0.37347564
tx_id_3,710,0.63380027
tx_id_3,720,0.57792723
tx_id_3,730,0.57600075
tx_id_3,740,0.07482116
tx_id_3,750,0.3601831
tx_id_3,760,0.99967575
tx_id_3,770,0.47895995
tx_id_3,780,0.062473457
tx_id_3,790,0.012788111
tx_id_3,800,0.7949721
tx_id_3,810,0.13712165
tx_id_3,820,0.22530776
tx_id_3,830,0.98962337
tx_id_3,840,0.16831575
tx_id_3,850,0.8040812
tx_id_3,860,0.4159654
tx_id_3,870,0.9926804
tx_id_3,880,0.87482774
tx_id_3,890,0.99281925
tx_id_3,900,0.9589439
tx_id_3,910,0.983769
tx_id_3,920,0.027579285
tx_id_3,930,0.5634295
tx_id_3,940,0.3807317
tx_id_3,950,0.17191385
tx_id_3,960,0.9290749
tx_id_3,970,0.616945
tx_id_3,980,0.8893492
tx_id_3,990,0.8943344
tx_id_3,1000,0.9984073
tx_id_3,1010,0.8968975
tx_id_3,1020,0.99968064
tx_id_3,1030,0.92563355
tx_id_3,1040,0.9626132
tx_id_3,1050,0.82146245
tx_id_3,1060,0.9720854
tx_id_3,1070,0.30370772
tx_id_3,1080,0.27628416
tx_id_3,1090,0.70616156
tx_id_3,1100,0.6308771
tx_id_3,1110,0.969435
tx_id_3,1120,0.19857273
tx_id_3,1130,0.9984932
tx_id_3,1140,0.98531634
tx_id_3,1150,0.7705161
tx_id_3,1160,0.7199619
tx_id_3,1170,0.42207742
tx_id_3,1180,0.34849367
tx_id_3,1190,0.76364595
tx_id_3,1200,0.81005025
tx_id_3,1210,0.47382066
tx_id_3,1220,0.8952361
tx_id_3,1230,0.994468
tx_id_3,1240,0.5392499
tx_id_3,1250,0.98789656
tx_id_3,1260,0.98469514
tx_id_3,1270,0.0362747
tx_id_3,1280,0.98192734
tx_id_3,1290,0.060809717
tx_id_3,1300,0.87864554
tx_id_3,1310,0.4381166
tx_id_3,1320,0.36834797
tx_id_3,1330,0.94077176
tx_id_3,1340,0.97777003
tx_id_3,1350,0.9915495
tx_id_3,1360,0.9772388
tx_id_3,1370,0.9552362
tx_id_3,1380,0.987475
tx_id_3,1390,0.9772611
tx_id_3,1400,0.51100016
tx_id_3,1410,0.9406855
tx_id_3,1420,0.75682974
tx_id_3,1430,0.9823088
tx_id_3,1440,0.89412946
tx_id_3,1450,0.88086796
tx_id_3,1460,0.9597055
tx_id_3,1470,0.82238346
tx_id_3,1480,0.9849642
tx_id_3,1490,0.9967733
tx_id_3,1500,0.25631812
tx_id_3,1510,0.65811455
tx_id_3,1520,0.7807052
tx_id_3,1530,0.046119235
tx_id_3,1540,0.16324699
tx_id_3,1550,0.9973367
tx_id_3,1560,0.67199665
tx_id_3,1570,0.54624075
tx_id_3,1580,0.9866941
tx_id_3,1590,0.73435605
tx_id_3,1600,0.99722666
tx_id_3,1610,0.7940294
tx_id_3,1620,0.8318628
tx_id_3,1630,0.41731644
tx_id_3,1640,0.9884654
tx_id_3,1650,0.99284315
tx_id_3,1660,0.9292751
tx_id_3,1670,0.99431217
tx_id_3,1680,0.23689844
tx_id_3,1690,0.2233267
tx_id_3,1700,0.023875058
tx_id_3,1710,0.93474287
tx_id_3,1720,0.86097413
tx_id_3,1730,0.8932313
tx_id_3,1740,0.88249433
tx_id_3,1750,0.9847637
tx_id_3,1760,0.9921538
tx_id_3,1770,0.14582774
tx_id_3,1780,0.4610689
tx_id_3,1790,0.86763334
tx_id_3,1800,0.8896559
tx_id_3,1810,0.94235533
tx_id_3,1820,0.7274368
tx_id_3,1830,0.9993505
tx_id_3,1840,0.56272286
tx_id_3,1850,0.9817888
tx_id_3,1860,0.18167293
tx_id_3,1870,0.028997188
tx_id_3,1880,0.84857726
tx_id_4,0,0.9038913
tx_id_4,10,0.95141643
tx_id_4,20,0.4856797
tx_id_4,30,0.523086
tx_id_4,40,0.7685606
tx_id_4,50,0.041164782
tx_id_4,60,0.9991062
tx_id_4,70,0.39297655
tx_id_4,80,0.8221641
tx_id_4,90,0.8272856
tx_id_4,100,0.8630786
tx_id_4,110,0.5832575
tx_id_4,120,0.9613257
tx_id_4,130,0.95620567
tx_id_4,140,0.4644303
tx_id_4,150,0.6549405
tx_id_4,160,0.8012547
tx_id_4,170,0.90315926
tx_id_4,180,0.9823751
tx_id_4,190,0.60301965
tx_id_4,200,0.8637036
tx_id_4,210,0.08773391
tx_id_4,220,0.99335164
tx_id_4,230,0.9492917
tx_id_4,240,0.13890348
tx_id_4,250,0.95984936
tx_id_4,260,0.082988575
tx_id_4,270,0.22996067
tx_id_4,280,0.8244805
tx_id_4,290,0.9814295
tx_id_4,300,0.19263522
tx_id_4,310,0.267009
tx_id_4,320,0.97794294
tx_id_4,330,0.09894546
tx_id_4,340,0.22332883
tx_id_4,350,0.98757756
tx_id_4,360,0.9931814
tx_id_4,370,0.9598746
tx_id_4,380,0.5312457
tx_id_4,390,0.66406107
tx_id_4,400,0.41041842
tx_id_4,410,0.56126845
tx_id_4,420,0.9875558
tx_id_4,430,0.449729
tx_id_4,440,0.6651972
tx_id_4,450,0.81142193
tx_id_4,460,0.9989893
tx_id_4,470,0.24064487
tx_id_4,480,0.6981289
tx_id_4,490,0.7560877
tx_id_4,500,0.7669512
tx_id_4,510,0.8394344
tx_id_4,520,0.8670269
tx_id_4,530,0.9746054
tx_id_4,540,0.7674623
tx_id_4,550,0.8322445
tx_id_4,560,0.9725849
tx_id_4,570,0.73407745
tx_id_4,580,0.5248031
tx_id_4,590,0.7212242
tx_id_4,600,0.41318125
tx_id_4,610,0.121215515
tx_id_4,620,0.9152877
tx_id_4,630,0.99751866
tx_id_4,640,0.8011028
tx_id_4,650,0.5307925
tx_id_4,660,0.74213415
tx_id_4,670,0.9826034
tx_id_4,680,0.9205889
tx_id_4,690,0.06528347
tx_id_4,700,0.020300185
tx_id_4,710,0.9295872
tx_id_4,720,0.49115366
tx_id_4,730,0.9472289
tx_id_4,740,0.18653023
tx_id_4,750,0.24445987
tx_id_4,760,0.99975127
tx_id_4,770,0.25845116
tx_id_4,780,0.59732485
tx_id_4,790,0.011586708
tx_id_4,800,0.87732
tx_id_4,810,0.13636734
tx_id_4,820,0.13954376
tx_id_4,830,0.9605348
tx_id_4,840,0.26338008
tx_id_4,850,0.38139546
tx_id_4,860,0.9512726
tx_id_4,870,0.99279344
tx_id_4,880,0.94114214
tx_id_4,890,0.98500556
tx_id_4,900,0.9735223
tx_id_4,910,0.9108675
tx_id_4,920,0.19901262
tx_id_4,930,0.4319667
tx_id_4,940,0.012415006
tx_id_4,950,0.10054516
tx_id_4,960,0.9677328
tx_id_4,970,0.82772344
tx_id_4,980,0.12142258
tx_id_4,990,0.9439822
tx_id_4,1000,0.9997329
tx_id_4,1010,0.2264162
tx_id_4,1020,0.9993481
tx_id_4,1030,0.715146
tx_id_4,1040,0.6624257
tx_id_4,1050,0.9946563
tx_id_4,1060,0.956998
tx_id_4,1070,0.6916396
tx_id_4,1080,0.58571154
tx_id_4,1090,0.48200616
tx_id_4,1100,0.15123075
tx_id_4,1110,0.8959434
tx_id_4,1120,0.8061669
tx_id_4,1130,0.92608064
tx_id_4,1140,0.9981135
tx_id_4,1150,0.869854
tx_id_4,1160,0.26002735
tx_id_4,1170,0.60538316
tx_id_4,1180,0.18548931
tx_id_4,1190,0.7246186
tx_id_4,1200,0.9516964
tx_id_4,1210,0.37950867
tx_id_4,1220,0.9665138
tx_id_4,1230,0.9855871
tx_id_4,1240,0.45194942
tx_id_4,1250,0.4744727
tx_id_4,1260,0.9762284
tx_id_4,1270,0.40787935
tx_id_4,1280,0.86278045
tx_id_4,1290,0.3795062
tx_id_4,1300,0.89815605
tx_id_4,1310,0.5756527
tx_id_4,1320,0.58932173
tx_id_4,1330,0.9964707
tx_id_4,1340,0.75363916
tx_id_4,1350,0.99911267
tx_id_4,1360,0.9721263
tx_id_4,1370,0.9712119
tx_id_4,1380,0.54060584
tx_id_4,1390,0.9897982
tx_id_4,1400,0.14818028
tx_id_4,1410,0.96398634
tx_id_4,1420,0.82854784
tx_id_4,1430,0.9959794
tx_id_4,1440,0.85407615
tx_id_4,1450,0.5817948
tx_id_4,1460,0.9628611
tx_id_4,1470,0.84951466
tx_id_4,1480,0.9641474
tx_id_4,1490,0.9854915
tx_id_4,1500,0.76910096
