transcript_id,transcript_position,score
ENST00000007264,1640,0.9520794
ENST00000007264,1923,0.8153299
ENST00000007264,2015,0.67708915
ENST00000007390,435,0.995145
ENST00000007390,439,0.9250368
ENST00000007390,500,0.5937463
ENST00000007390,570,0.5448384
ENST00000007390,589,0.92729855
ENST00000007390,642,0.258534
ENST00000007390,693,0.9547779
ENST00000007390,699,0.89100444
ENST00000007390,714,0.98957086
ENST00000007390,846,0.9031849
ENST00000007390,885,0.9215006
ENST00000007390,894,0.9618762
ENST00000007390,912,0.964112
ENST00000007390,1041,0.9783241
ENST00000007390,1055,0.93725014
ENST00000007390,1096,0.7355793
ENST00000007390,1105,0.580233
ENST00000007390,1151,0.71914434
ENST00000009589,62,0.033071727
ENST00000009589,90,0.7843016
ENST00000009589,147,0.5334098
ENST00000009589,195,0.58839786
ENST00000009589,235,0.32545668
ENST00000009589,278,0.6107513
ENST00000009589,300,0.9834027
ENST00000009589,324,0.45611668
ENST00000009589,391,0.9896095
ENST00000009589,507,0.39729163
ENST00000022615,7,0.3566992
ENST00000022615,75,0.6860472
ENST00000022615,93,0.8456605
ENST00000022615,156,0.89297765
ENST00000022615,164,0.98527616
ENST00000022615,245,0.8856927
ENST00000022615,264,0.23931432
ENST00000022615,271,0.998256
ENST00000022615,294,0.8927247
ENST00000022615,300,0.87838
ENST00000022615,314,0.99644744
ENST00000022615,355,0.9875541
ENST00000022615,359,0.5951662
ENST00000022615,384,0.90034413
ENST00000022615,472,0.74601513
ENST00000022615,540,0.9853426
ENST00000022615,556,0.7500872
ENST00000022615,597,0.9903052
ENST00000022615,677,0.89415205
ENST00000022615,687,0.3647196
ENST00000022615,698,0.72307366
ENST00000022615,711,0.09791347
ENST00000022615,758,0.042965405
ENST00000022615,799,0.9950088
ENST00000022615,815,0.32893792
ENST00000022615,839,0.99388534
ENST00000022615,867,0.2675585
ENST00000022615,907,0.8860743
ENST00000022615,970,0.29813343
ENST00000022615,1021,0.95167416
ENST00000022615,1213,0.528925
ENST00000022615,1264,0.9828346
ENST00000022615,1333,0.69196576
ENST00000023939,99,0.75330424
ENST00000023939,131,0.7001019
ENST00000023939,151,0.92157674
ENST00000023939,306,0.7847504
ENST00000023939,358,0.3689916
ENST00000023939,367,0.9821868
ENST00000023939,375,0.09663505
ENST00000023939,405,0.9238782
ENST00000023939,467,0.95134366
ENST00000023939,516,0.8377696
ENST00000023939,528,0.97505105
ENST00000023939,540,0.7059327
ENST00000023939,752,0.43581975
ENST00000023939,797,0.16137761
ENST00000023939,805,0.5998424
ENST00000023939,832,0.94759357
ENST00000023939,875,0.96615434
ENST00000023939,920,0.7053019
ENST00000023939,1014,0.9988489
ENST00000023939,1306,0.9617697
ENST00000023939,1420,0.29298183
ENST00000023939,1427,0.7866225
ENST00000023939,1470,0.6814947
ENST00000023939,1523,0.9868907
ENST00000009041,186,0.13306859
ENST00000009041,244,0.28439686
ENST00000009041,261,0.28025293
ENST00000009041,276,0.94118893
ENST00000009041,416,0.8209246
ENST00000009041,441,0.6393342
ENST00000009041,455,0.17531091
ENST00000009041,501,0.54842836
ENST00000009041,531,0.7411103
ENST00000009041,613,0.96485007
ENST00000009041,641,0.99501497
ENST00000009041,653,0.8799256
ENST00000009041,807,0.98578495
ENST00000009041,811,0.8144202
ENST00000009041,928,0.5008991
ENST00000009041,933,0.965366
ENST00000009041,943,0.68553513
ENST00000009041,955,0.7001478
ENST00000009041,987,0.9825501
ENST00000009041,1086,0.600189
ENST00000009041,1206,0.97901374
ENST00000009041,1224,0.090491556
ENST00000009041,1268,0.98470116
ENST00000009041,1286,0.68571234
ENST00000009041,1381,0.025548695
ENST00000009041,1407,0.6474827
ENST00000009041,1458,0.9642064
ENST00000009041,1573,0.49749705
ENST00000009041,1667,0.2269008
ENST00000005340,609,0.4104076
ENST00000005340,655,0.31169075
ENST00000005340,671,0.98821867
ENST00000005340,733,0.9958067
ENST00000005340,739,0.8855547
ENST00000005340,817,0.036440175
ENST00000005340,880,0.91476566
ENST00000005340,911,0.9386998
ENST00000005340,1094,0.6545111
ENST00000005340,1226,0.27222785
ENST00000005340,1247,0.52518827
ENST00000005340,1253,0.08623144
ENST00000005340,1262,0.8806885
ENST00000005340,1298,0.22023809
ENST00000005340,1330,0.97880507
ENST00000005340,1406,0.9811334
ENST00000005340,1441,0.9970329
ENST00000005340,1547,0.08333761
ENST00000005340,1561,0.80960983
ENST00000005340,1590,0.99737644
ENST00000005340,1604,0.63481325
ENST00000005340,1661,0.96888965
ENST00000005340,1802,0.95910394
ENST00000005340,1850,0.96239036
ENST00000005340,1877,0.86499256
ENST00000005340,2200,0.7706708
ENST00000005340,2286,0.31552485
ENST00000005340,2399,0.98959714
ENST00000005340,2421,0.9789267
ENST00000005340,2425,0.93313557
ENST00000005340,2536,0.9994103
ENST00000005340,2626,0.51397
ENST00000005340,2672,0.88674206
ENST00000005340,2679,0.8797649
ENST00000005340,2754,0.9996542
ENST00000005340,2815,0.02434811
ENST00000005340,2828,0.9911788
ENST00000005340,2909,0.20178598
ENST00000005340,2988,0.18257368
ENST00000029410,299,0.8295775
ENST00000029410,312,0.9906475
ENST00000029410,604,0.28383797
ENST00000029410,631,0.94007206
ENST00000029410,702,0.8907536
ENST00000029410,870,0.30801228
ENST00000029410,889,0.31484517
ENST00000029410,910,0.90489566
ENST00000029410,935,0.20155884
ENST00000029410,955,0.31163555
ENST00000029410,973,0.049579673
ENST00000029410,1054,0.9983839
ENST00000029410,1060,0.9762398
ENST00000029410,1065,0.15988256
ENST00000029410,1104,0.9985978
ENST00000029410,1180,0.08749157
ENST00000029410,1201,0.061715838
ENST00000029410,1207,0.58686405
ENST00000029410,1266,0.30487546
ENST00000029410,1339,0.96714896
ENST00000029410,1371,0.63551205
ENST00000029410,1415,0.03331548
ENST00000029410,1420,0.09051597
ENST00000029410,1476,0.30015543
ENST00000029410,1535,0.70215017
ENST00000029410,1544,0.78056806
ENST00000029410,1572,0.90682614
ENST00000053867,230,0.64259446
ENST00000053867,253,0.90431356
ENST00000053867,262,0.997721
ENST00000053867,286,0.6811399
ENST00000053867,353,0.99198854
ENST00000053867,395,0.99708766
ENST00000053867,493,0.9337403
ENST00000053867,608,0.022846375
ENST00000053867,659,0.98639387
ENST00000053867,734,0.6328584
ENST00000053867,841,0.9549252
ENST00000053867,845,0.81342673
ENST00000053867,1004,0.98428416
ENST00000053867,1016,0.9079779
ENST00000053867,1061,0.98862493
ENST00000053867,1109,0.99889
ENST00000053867,1205,0.3308644
ENST00000053867,1241,0.7957877
ENST00000053867,1263,0.45806277
ENST00000053867,1322,0.8420438
ENST00000053867,1451,0.3005162
ENST00000053867,1530,0.9770675
ENST00000053867,1577,0.96301985
ENST00000053867,1589,0.9952152
ENST00000053867,1618,0.26201886
ENST00000053867,1827,0.8412658
ENST00000053867,1844,0.2322877
ENST00000053867,1849,0.98416084
ENST00000053867,1862,0.9509156
ENST00000053867,2012,0.9985329
ENST00000053867,2025,0.99350727
ENST00000053867,2041,0.95971966
ENST00000053867,2053,0.7735207
ENST00000053867,2070,0.97788996
ENST00000053867,2121,0.28479385
ENST00000053867,2137,0.99730587
ENST00000053867,2258,0.88550305
ENST00000037243,158,0.7593914
ENST00000037243,171,0.86971796
ENST00000037243,263,0.974571
ENST00000037243,269,0.99455416
ENST00000037243,382,0.98320895
ENST00000037243,403,0.10886555
ENST00000037243,411,0.58392483
ENST00000037243,473,0.22579357
ENST00000037243,518,0.5189424
ENST00000037243,569,0.46107802
ENST00000037243,583,0.99710363
ENST00000037243,602,0.52709717
ENST00000037243,646,0.52970576
ENST00000037243,724,0.99358165
ENST00000037243,886,0.3438179
ENST00000037243,928,0.82067066
ENST00000037243,956,0.8482096
ENST00000037243,976,0.0067076553
ENST00000011619,2414,0.61741805
ENST00000011619,2448,0.34067187
ENST00000011619,2521,0.13610189
ENST00000011619,2593,0.08301732
ENST00000011619,2686,0.6528371
ENST00000011619,2703,0.9587157
ENST00000011619,2846,0.14431146
ENST00000011619,2878,0.16452111
ENST00000011619,2901,0.85754824
ENST00000011619,2914,0.043028846
ENST00000011619,2928,0.28230718
ENST00000011619,2958,0.16154787
ENST00000014930,178,0.6553822
ENST00000014930,232,0.17902859
ENST00000014930,393,0.058368754
ENST00000014930,475,0.9195354
ENST00000014930,508,0.9804065
ENST00000014930,649,0.9992218
ENST00000014930,673,0.8857312
ENST00000014930,723,0.95134604
ENST00000014930,748,0.41757423
ENST00000014930,798,0.2081446
ENST00000014930,835,0.03438898
ENST00000037869,149,0.59910583
ENST00000037869,203,0.96755064
ENST00000037869,308,0.062048193
ENST00000037869,401,0.81381094
ENST00000037869,412,0.7695982
ENST00000037869,428,0.97024024
ENST00000037869,454,0.9563836
ENST00000037869,784,0.80320454
ENST00000037869,811,0.97953886
ENST00000037869,835,0.15655282
ENST00000037869,944,0.7605979
ENST00000037869,965,0.09923607
ENST00000037869,1056,0.9348356
ENST00000037869,1068,0.80997115
ENST00000037869,1084,0.12558948
ENST00000037869,1180,0.98268396
ENST00000037869,1191,0.42789713
ENST00000037869,1206,0.549058
ENST00000037869,1262,0.19990696
ENST00000037869,1270,0.9305668
ENST00000037869,1275,0.71294844
ENST00000037869,1289,0.034369513
ENST00000037869,1350,0.18148918
ENST00000037869,1416,0.78409797
ENST00000037869,1432,0.097781025
ENST00000037869,1485,0.46448863
ENST00000037869,1501,0.9177222
ENST00000037869,1505,0.9454212
ENST00000037869,1565,0.7906046
ENST00000037869,1587,0.70811915
ENST00000037869,1774,0.82212764
ENST00000012443,127,0.34012267
ENST00000012443,156,0.79035395
ENST00000012443,199,0.16229025
ENST00000012443,212,0.98391694
ENST00000012443,230,0.69271225
ENST00000012443,275,0.31947738
ENST00000012443,377,0.9784026
ENST00000012443,455,0.81889963
ENST00000012443,488,0.9223247
ENST00000012443,590,0.87041366
ENST00000012443,599,0.96010923
ENST00000012443,613,0.8324049
ENST00000012443,636,0.9099366
ENST00000012443,661,0.9771822
ENST00000012443,701,0.9146402
ENST00000012443,711,0.9771764
ENST00000012443,787,0.6208249
ENST00000012443,802,0.94145817
ENST00000012443,827,0.7112353
ENST00000012443,848,0.18045305
ENST00000012443,889,0.9544966
ENST00000012443,914,0.998727
ENST00000012443,923,0.090972535
ENST00000012443,1018,0.9026662
ENST00000012443,1022,0.80932224
ENST00000012443,1031,0.88293236
ENST00000012443,1196,0.9230455
ENST00000012443,1250,0.24125378
ENST00000012443,1355,0.30108348
ENST00000012443,1364,0.7052289
ENST00000012443,1472,0.96056265
ENST00000012443,1505,0.9240966
ENST00000012443,1652,0.9858726
ENST00000012443,1704,0.80977726
ENST00000012443,1802,0.9269138
ENST00000012443,1961,0.93769467
ENST00000044462,97,0.963357
ENST00000044462,129,0.7755596
ENST00000044462,148,0.56617093
ENST00000044462,166,0.93742883
ENST00000044462,174,0.9842397
ENST00000044462,236,0.9731144
ENST00000044462,350,0.19295987
ENST00000044462,361,0.24684405
ENST00000044462,387,0.42997193
ENST00000044462,408,0.966724
ENST00000044462,416,0.8558856
ENST00000044462,503,0.14703105
ENST00000044462,601,0.97487926
ENST00000044462,677,0.64043784
ENST00000044462,682,0.99166226
ENST00000044462,702,0.85108244
ENST00000044462,747,0.5637115
ENST00000044462,764,0.036785834
ENST00000044462,798,0.816524
ENST00000044462,816,0.9911793
ENST00000044462,836,0.13479689
ENST00000044462,866,0.88191086
ENST00000044462,914,0.9541004
ENST00000044462,1024,0.13686493
ENST00000044462,1046,0.0625971
ENST00000054666,156,0.9897105
ENST00000054666,166,0.06660401
ENST00000054666,194,0.9985662
ENST00000054666,215,0.9870812
ENST00000054666,233,0.0883262
ENST00000054666,421,0.36633945
ENST00000054666,430,0.5200708
ENST00000054666,437,0.57713974
ENST00000054666,452,0.7908475
ENST00000054666,463,0.9825967
ENST00000054666,470,0.9934435
ENST00000054666,477,0.5797955
ENST00000054666,759,0.8697187
ENST00000054666,771,0.18582222
ENST00000054666,815,0.97746074
ENST00000054666,828,0.52730995
ENST00000054666,844,0.048795074
ENST00000054666,893,0.43672997
ENST00000054666,920,0.98913085
ENST00000054666,1040,0.24004954
ENST00000054666,1065,0.7177513
ENST00000054666,1077,0.9076912
ENST00000054666,1139,0.39776656
ENST00000054666,1169,0.44870207
ENST00000054666,1214,0.048884165
ENST00000054666,1260,0.9945589
ENST00000054666,1321,0.42854416
ENST00000054666,1327,0.9434497
ENST00000054666,1378,0.99848455
ENST00000054666,1433,0.88521564
ENST00000054666,1444,0.85319006
ENST00000054666,1478,0.7777115
ENST00000054666,1484,0.04739425
ENST00000054666,1609,0.589041
ENST00000054666,1670,0.9828068
ENST00000054666,1687,0.99574333
ENST00000054666,1707,0.98204184
ENST00000054666,1759,0.9966426
ENST00000054666,1787,0.9302054
ENST00000054666,1793,0.88797855
ENST00000054666,1835,0.4597605
ENST00000054666,1858,0.593681
ENST00000054666,1892,0.133197
ENST00000054666,1927,0.019107334
ENST00000054666,2008,0.0099203745
ENST00000054666,2049,0.8854599
ENST00000054666,2057,0.98313695
ENST00000054666,2091,0.9713686
ENST00000054666,2100,0.37473384
ENST00000054666,2120,0.03274811
ENST00000054666,2161,0.7809622
ENST00000054650,841,0.33789778
ENST00000054650,1123,0.046321474
ENST00000055077,110,0.035390597
ENST00000055077,116,0.9929482
ENST00000055077,165,0.90127975
ENST00000055077,224,0.77523595
ENST00000055077,298,0.7406392
ENST00000055077,307,0.86844766
ENST00000055077,372,0.9791628
ENST00000055077,389,0.905706
ENST00000055077,491,0.9250116
ENST00000055077,499,0.9615106
ENST00000055077,529,0.7409108
ENST00000055077,550,0.1102877
ENST00000055077,640,0.30903986
ENST00000055077,743,0.9165125
ENST00000055077,761,0.59828186
ENST00000055077,800,0.5538569
ENST00000055077,973,0.84231657
ENST00000055077,999,0.975696
ENST00000055077,1055,0.89193165
ENST00000055077,1102,0.21234931
ENST00000055077,1133,0.9619876
ENST00000055077,1142,0.99893993
ENST00000055077,1146,0.9856975
ENST00000055077,1228,0.743707
ENST00000055077,1240,0.93504786
ENST00000055077,1335,0.97987205
ENST00000055077,1358,0.9585494
ENST00000055077,1455,0.9760283
ENST00000055077,1552,0.9582388
ENST00000054950,495,0.70216197
ENST00000054950,503,0.9466114
ENST00000054950,608,0.80826986
ENST00000054950,681,0.8515569
ENST00000054950,715,0.13868637
ENST00000054950,828,0.73115224
ENST00000054950,840,0.9303872
ENST00000054950,845,0.9502619
ENST00000054950,895,0.34253109
ENST00000054950,923,0.9282018
ENST00000054950,933,0.8137702
ENST00000054950,1086,0.024329908
ENST00000054950,1170,0.98540187
ENST00000054950,1176,0.8296666
ENST00000054950,1193,0.5187505
ENST00000054950,1215,0.31726438
ENST00000054950,1221,0.09684321
ENST00000054950,1292,0.8471309
ENST00000054950,1489,0.92822635
ENST00000054950,1499,0.41667944
ENST00000054950,1546,0.9646063
ENST00000054950,1553,0.95653605
ENST00000054950,1573,0.84146106
ENST00000054950,1585,0.9822582
ENST00000054950,1590,0.99250305
ENST00000054950,1651,0.525043
ENST00000054950,1667,0.32769147
ENST00000054950,1764,0.18792498
ENST00000054950,1841,0.21119075
ENST00000054950,1981,0.9527647
ENST00000054950,1992,0.030666891
ENST00000054950,2010,0.3406912
ENST00000054950,2031,0.99849033
ENST00000054950,2241,0.05454573
ENST00000054950,2270,0.85287994
ENST00000072869,249,0.7473809
ENST00000072869,441,0.4854246
ENST00000072869,595,0.9703024
ENST00000072869,618,0.9509528
ENST00000072869,755,0.9988073
ENST00000072869,782,0.8076307
ENST00000072869,789,0.39752668
ENST00000072869,853,0.9382366
ENST00000072869,857,0.96366674
ENST00000072869,870,0.9659182
ENST00000072869,963,0.72135943
ENST00000072869,983,0.94866616
ENST00000072869,1022,0.9951391
ENST00000072869,1148,0.37635905
ENST00000072869,1262,0.15805045
ENST00000072869,1290,0.9859518
ENST00000072869,1433,0.94041044
ENST00000072869,1496,0.3043291
ENST00000072869,1511,0.72685707
ENST00000072869,1526,0.93241036
ENST00000072869,1589,0.39441043
ENST00000072869,1598,0.60148853
ENST00000072869,1688,0.9828699
ENST00000072869,1807,0.18335201
ENST00000072869,1828,0.14446408
ENST00000072869,1844,0.67938
ENST00000072869,1909,0.8805231
ENST00000072869,1991,0.8874886
ENST00000072869,1998,0.9797142
ENST00000072869,2003,0.99861
ENST00000072869,2149,0.8419255
ENST00000072869,2167,0.04180835
ENST00000072869,2306,0.035780966
ENST00000084795,26,0.23324324
ENST00000084795,32,0.97962075
ENST00000084795,118,0.6672662
ENST00000084795,233,0.6735744
ENST00000084795,256,0.83925414
ENST00000084795,262,0.66389996
ENST00000084795,294,0.9754262
ENST00000084795,319,0.98326415
ENST00000084795,389,0.9960269
ENST00000084795,475,0.46210915
ENST00000084795,495,0.29185784
ENST00000084795,566,0.73111486
ENST00000084795,570,0.26613116
ENST00000081029,122,0.21459742
ENST00000081029,191,0.9403307
ENST00000081029,239,0.8046695
ENST00000081029,258,0.6026
ENST00000081029,264,0.14415766
ENST00000081029,301,0.53281695
ENST00000081029,382,0.5507132
ENST00000081029,413,0.82135314
ENST00000081029,483,0.5107503
ENST00000081029,525,0.30396205
ENST00000081029,550,0.90286374
ENST00000081029,564,0.6418165
ENST00000081029,646,0.6715447
ENST00000081029,671,0.9913591
ENST00000081029,749,0.6024251
ENST00000081029,800,0.9972204
ENST00000081029,810,0.8182849
ENST00000081029,1037,0.9983658
ENST00000081029,1424,0.039610524
ENST00000081029,1437,0.99833363
ENST00000081029,1538,0.19195059
ENST00000081029,1747,0.18629484
ENST00000081029,1771,0.9968753
ENST00000078429,3898,0.12682214
ENST00000078429,4050,0.98216647
ENST00000078429,4063,0.6465434
ENST00000078429,4106,0.023542775
ENST00000085068,118,0.70937216
ENST00000085068,201,0.9880903
ENST00000085068,356,0.5916327
ENST00000085068,383,0.85416365
ENST00000085068,423,0.5244202
ENST00000085068,534,0.7920367
ENST00000085068,546,0.9987739
ENST00000085068,555,0.8707389
ENST00000085068,612,0.9991147
ENST00000085068,640,0.9516611
ENST00000085068,730,0.98408633
ENST00000085068,753,0.9972363
ENST00000085068,760,0.89327955
ENST00000085068,786,0.5398158
ENST00000085068,803,0.98023695
ENST00000085068,827,0.9601419
ENST00000085068,847,0.59960914
ENST00000085068,953,0.99129385
ENST00000085068,980,0.98164076
ENST00000085068,990,0.9495848
ENST00000085068,1082,0.9959055
ENST00000085068,1090,0.73108417
ENST00000085068,1096,0.94684154
ENST00000085068,1109,0.45706436
ENST00000156109,1080,0.9270227
ENST00000156109,1160,0.14405555
ENST00000156109,1181,0.91211206
ENST00000156109,1301,0.8054454
ENST00000156109,1312,0.9210392
ENST00000156109,1337,0.8571951
ENST00000156109,1366,0.9390832
ENST00000156109,1380,0.6264975
ENST00000156109,1397,0.25442746
ENST00000156109,1493,0.61289686
ENST00000156109,1505,0.36973226
ENST00000156109,1509,0.9629932
ENST00000156109,1518,0.6899002
ENST00000156109,1626,0.34204665
ENST00000156109,1632,0.30927098
ENST00000156109,1653,0.110617414
ENST00000156109,1672,0.8258633
ENST00000156109,1676,0.17520453
ENST00000156084,1739,0.9936283
ENST00000156084,1754,0.19981162
ENST00000156084,1782,0.87239367
ENST00000156084,2020,0.8077489
ENST00000156084,2043,0.7279986
ENST00000156084,2085,0.42335278
ENST00000156084,2124,0.912712
ENST00000156084,2132,0.4655959
ENST00000156084,2178,0.9727557
ENST00000157812,270,0.38905695
ENST00000157812,304,0.11235294
ENST00000157812,313,0.85549146
ENST00000157812,397,0.2851787
ENST00000157812,467,0.6185969
ENST00000157812,667,0.97829
ENST00000157812,694,0.9773572
ENST00000157812,709,0.8450503
ENST00000157812,834,0.80267644
ENST00000157812,1032,0.9849229
ENST00000157812,1132,0.91559416
ENST00000157812,1141,0.98217195
ENST00000157812,1180,0.9600953
ENST00000157812,1207,0.3616389
ENST00000157812,1255,0.9613276
ENST00000157812,1273,0.99954224
ENST00000157812,1282,0.1451763
ENST00000157812,1324,0.043632425
ENST00000157812,1366,0.9031778
ENST00000157812,1390,0.9210206
ENST00000157812,1410,0.99240595
ENST00000157812,1454,0.7857536
ENST00000157812,1527,0.91759205
ENST00000156825,246,0.3325896
ENST00000156825,297,0.9576069
ENST00000156825,360,0.55995786
ENST00000156825,410,0.91048074
ENST00000156825,468,0.9975126
ENST00000156825,545,0.97092843
ENST00000156825,552,0.99669576
ENST00000156825,580,0.8305624
ENST00000156825,655,0.77502495
ENST00000156825,681,0.13651317
ENST00000156825,734,0.2150432
ENST00000156825,744,0.47606045
ENST00000156825,861,0.93787485
ENST00000156825,927,0.2313389
ENST00000156825,1022,0.7543981
ENST00000156825,1054,0.78896016
ENST00000156825,1152,0.9203533
ENST00000156825,1283,0.98534715
ENST00000156825,1333,0.40867162
ENST00000156825,1374,0.9655542
ENST00000156825,1408,0.9605879
ENST00000156825,1537,0.7682905
ENST00000156825,1602,0.66980034
ENST00000156825,1607,0.93062973
ENST00000156825,1629,0.9725767
ENST00000156825,1767,0.21382025
ENST00000156825,1854,0.33790854
ENST00000156825,1911,0.98753124
ENST00000156825,2013,0.99254805
ENST00000156825,2082,0.92206824
ENST00000156825,2112,0.9358636
ENST00000156825,2118,0.99392915
ENST00000156825,2138,0.994743
ENST00000156825,2184,0.93999034
ENST00000156825,2298,0.9716536
ENST00000156825,2334,0.8947905
ENST00000156825,2401,0.9979857
ENST00000158771,205,0.4226989
ENST00000158771,276,0.13825718
ENST00000158771,335,0.9506818
ENST00000158771,342,0.88320816
ENST00000158771,380,0.9698842
ENST00000158771,462,0.8684215
ENST00000158771,480,0.96717435
ENST00000158771,555,0.5941696
ENST00000158771,570,0.9856619
ENST00000158771,592,0.9820734
ENST00000158771,656,0.42760828
ENST00000158771,797,0.9867482
ENST00000158771,812,0.33930486
ENST00000158771,861,0.439973
ENST00000158771,870,0.70917994
ENST00000158771,888,0.179601
ENST00000158771,920,0.48542404
ENST00000158771,933,0.8718212
ENST00000158771,1004,0.859902
ENST00000158771,1013,0.77494234
ENST00000158771,1034,0.5880776
ENST00000158771,1133,0.004329146
ENST00000160827,596,0.71043676
ENST00000160827,638,0.8729984
ENST00000160827,736,0.93095493
ENST00000160827,803,0.118348315
ENST00000160827,846,0.9555281
ENST00000160827,860,0.9750022
ENST00000160827,878,0.09396111
